"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047953","1937","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        70"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047953","1938","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        41"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047953","1939","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    271.6","","     271.6","6","        23","6","        15","6","         1","6","","","","","         0","6","         0","6","         0","6","       221","6","         3","6","        33"," ","","","    3.3","6,0209, ","","","","","  66.3"," ,6,0925, ","   34.4","6,0921, ","","","","","    214.9"," ,6","","","     16.79","6","     21.92","6","     11.67","6"
"USC00047953","1940","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","     593.9","9","     593.9","6","","","","","","","","","",""
"USC00047953","1941","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047953","1943","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    167.7","","     167.7","6","        35","6","        26","6","         4","6","","","","","         0","6","         0","6","         0","6","       213","6","         0","6","","","","","    3.9","6,0120, ","","","","","  37.1"," ,6,0122, ","   30.0","6,0728,+","","","","","    382.5"," ,6","","","     16.79","6","     21.77","6","     11.81","6"
"USC00047953","1944","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        40","6","        27","6","         3","6","","","","","         0","6","         0","6","","","","","","","","","","","    3.9","6,0126, ","","","","","  63.5"," ,6,0220, ","","","","","","","    330.9"," ,6","","","","","","","     10.93","6"
"USC00047953","1945","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    238.1","","     238.1","6","","","","","","","","","","","         0","6","         0","6","         0","6","       162","6","         2","6","","","","","    0.6","6,0301, ","","","","","","","   33.3","6,1003,+","    1151.0","0","    1151.0","6","","","","","     15.82","6","     20.76","6","     10.88","6"
"USC00047953","1946","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    107.3","","     107.3","6","","","","","","","","","","","         0","6","         0","6","         0","6","       162","6","         0","6","","","","","    1.7","6,0216, ","","","","","","","   30.6","6,0918, ","    1061.9","9","    1061.9","6","","","","","     15.32","6","     20.64","6","      9.99","6"
"USC00047953","1947","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    213.1","","     213.1","6","","","","","","","","","","","         0","6","         0","6","         0","6","       193","6","         0","6","","","","","    1.7","6,0103, ","","","","","","","   31.1","6,0413,+","     938.3","3","     938.3","6","","","","","     16.58","6","     21.41","6","     11.76","6"
"USC00047953","1948","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047953","1949","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        33","0","        20","0","         2","0","        0","","         0","0","","","","","","","","","","","        17"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.8"," ,0,1208, ","","","","","","","    218.0"," ,0","        0"," ,0","","","","","",""
"USC00047953","1950","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        20","0","        12","0","         1","0","        0","","         0","0","","","","","","","","","","","        44"," ","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.8"," ,0,0206, ","","","","","","","    150.8"," ,0","        0"," ,0","","","","","",""
"USC00047953","1951","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    146.7","","     146.7","0","        33","0","        20","0","         2","0","        0","","         0","0","         0","0","         0","0","         0","0","       159","0","         0","0","        38"," ","","","    1.1","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  84.8"," ,0,1229, ","   31.7","0,1007, ","     795.4","4","     795.4","0","    317.0"," ,0","        0"," ,0","     16.36","0","     20.44","0","     12.28","0"
"USC00047953","1952","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        43","0","        32","0","         6","0","        0","","         0","0","","","","","","","","","","","        16"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.9"," ,0,0306, ","","","","","","","    511.4"," ,0","        0"," ,0","","","","","",""
"USC00047953","1953","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    169.2","","     169.2","0","        20","0","        11","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       162","0","         1","0","        33"," ","","","    5.6","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.9"," ,0,1114, ","   32.2","0,1004, ","","","","","    113.6"," ,0","        0"," ,0","     16.46","0","     20.76","0","     12.15","0"
"USC00047953","1954","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    223.5","","     223.5","0","        25","0","        19","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       165","0","         0","0","        73"," ","         1"," ","    3.3","0,1228, ","     0"," ,0,1231,+","     0","T,0,0112, ","  58.7"," ,0,0213, ","   30.6","0,0729, ","     845.4","4","     845.4","0","    278.4"," ,0","        0","T,0","     16.53","0","     20.48","0","     12.58","0"
"USC00047953","1955","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    164.8","","     164.8","0","        38","0","        26","0","         2","0","        0","","         0","0","         0","0","         0","0","         0","0","       139","0","         0","0","        72"," ","","","    4.4","0,0219,+","     0"," ,0,1231,+","     0","T,0,0316, ","  35.6"," ,0,0422, ","   31.7","0,0901,+","     945.3","3","     945.3","0","    281.7"," ,0","        0","T,0","     15.84","0","     19.85","0","     11.83","0"
"USC00047953","1956","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        16","0","        12","0","         2","0","        0","","         0","0","","","","","","","","","","","        60"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.3"," ,0,0126, ","","","","","","","    262.6"," ,0","        0"," ,0","","","","","",""
"USC00047953","1957","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    265.1","","     265.1","0","        39","0","        28","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       175","0","         2","0","        24"," ","","","    2.2","0,0128, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.3"," ,0,0223, ","   33.3","0,0618, ","","","","","    391.5"," ,0","        0"," ,0","     16.39","0","     21.05","0","     11.73","0"
"USC00047953","1958","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        33","0","        28","0","         6","0","        0","","         0","0","         0","0","         0","0","","","","","","","        24"," ","","","    6.1","0,1117,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,0219, ","","","","","","","    489.5"," ,0","        0"," ,0","","","","","     13.26","0"
"USC00047953","1959","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        13","0","         9","0","         3","0","        0","","         0","0","         0","0","         0","0","","","","","","","        25"," ","         1"," ","    6.1","0,0222, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0216, ","","","","","","","    176.1"," ,0","        0"," ,0","","","","","     14.31","0"
"USC00047953","1960","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047953","1961","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        15","0","         6","0","         2","0","        0","","         0","0","","","","","","","","","","","        19"," ","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.1"," ,0,0126, ","","","","","","","     96.6"," ,0","        0"," ,0","","","","","",""
"USC00047953","1962","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","     25.0","","      25.0","0","        28","0","        17","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","        36","0","         0","0","        27"," ","","","    3.3","0,0122, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 107.7"," ,0,0208, ","   27.8","0,0128, ","","","","","    449.6"," ,0","        0"," ,0","     14.86","0","     17.53","0","     12.19","0"
"USC00047953","1963","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    120.5","","     120.5","0","        27","0","        20","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","        91","0","         1","0","        15"," ","","","    2.2","0,0113, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,0210, ","   33.3","0,0927, ","    1138.7","7","    1138.7","0","    363.6"," ,0","        0"," ,0","     15.96","0","     18.94","0","     12.98","0"
"USC00047953","1964","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","     92.6","","      92.6","0","        28","0","        20","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","        72","0","         0","0","","","         1"," ","    5.6","0,0324, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.3"," ,0,1220, ","   31.1","0,0317, ","    1070.1","1","    1070.1","0","    184.4"," ,0","        0"," ,0","     15.21","0","     18.02","0","     12.40","0"
"USC00047953","1965","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","     97.3","","      97.3","0","        42","0","        27","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","        56","0","         1","0","","","         1"," ","    3.3","0,1230, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.6"," ,0,1116, ","   34.4","0,1022, ","    1211.9","9","    1211.9","0","    554.0"," ,0","        0"," ,0","     15.28","0","     18.18","0","     12.37","0"
"USC00047953","1966","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","","","","","        20","0","        12","0","         3","0","        0","","         0","0","","","","","         0","0","       100","0","         2","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  65.0"," ,0,1107, ","   37.8","0,1101, ","","","","","    243.2"," ,0","        0"," ,0","","","     19.29","0","",""
"USC00047953","1967","34.0075","-118.49972","4.3","SANTA MONICA PIER, CA US","    219.2","","     219.2","0","        36","0","        26","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       124","0","         2","0","","","         1"," ","    3.9","0,1220, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  63.5"," ,0,1121, ","   35.0","0,1016,+","     932.4","4","     932.4","0","    430.8"," ,0","        0"," ,0","     16.28","0","     19.38","0","     13.18","0"
