"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00049685","1937","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00049685","1938","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00049685","1939","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        35"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00049685","1940","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        45"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00049685","1941","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00049685","1944","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","        81","6","        59","6","        17","6","","","","","","","","","","","","","","","","","","","","","","","","","  55.1"," ,6,1103, ","","","","","","","","","","","","","","","","","","","","","","","","","   1075.9"," ,6","","","","","","","",""
"USC00049685","1945","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","    341.7","","     341.7","6","","","","","","","","","         0","6","         0","6","        60","6","         0","6","       162","6","        55","6","","","","","   -5.6","6,1214, ","","","     0"," ,6,1231,+","","","   38.3","6,0912,+","0.0","6,1106","-3.3","6,1212","-5.0","6,1213","","","-0.6","6,0413","-2.8","6,0405","-4.4","6,0123","","","","","    2174.8","8","    2174.8","6","","","        0"," ,6","     12.92","6","     19.96","6","      5.89","6"
"USC00049685","1946","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","    201.8","","     201.8","6","        74","6","        49","6","         6","6","","","         0","6","         0","6","        71","6","         0","6","       157","6","        35","6","","","","","   -5.0","6,1217,+","","","     0"," ,6,1231,+","  62.0"," ,6,1119, ","   39.4","6,0802, ","-0.6","6,1027","-2.2","6,1028","-5.0","6,1217","","","0.0","6,0430","-3.3","6,0213","-5.0","6,0130","","","","","    2398.7","7","    2398.7","6","    747.9"," ,6","        0"," ,6","     11.83","6","     18.98","6","      4.68","6"
"USC00049685","1947","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","    192.7","","     192.7","6","        68","6","        51","6","         7","6","","","         1","6","         0","6","        59","6","         0","6","       167","6","        29","6","","","","","   -5.6","6,1229, ","","","   152"," ,6,0128, ","  68.6"," ,6,1016, ","   37.8","6,0913, ","0.0","6,1023","-2.2","6,1121","-5.6","6,1229","","","0.0","6,0404","-2.8","6,0131","-4.4","6,0115","","","","","    2212.4","4","    2212.4","6","    828.2"," ,6","      152"," ,6","     12.58","6","     19.69","6","      5.46","6"
"USC00049685","1948","39.35","-123.31667","586.7","W. HOWARD FOREST R S, CA US","","","","","       108","0","        76","0","        15","0","","","         9","0","         0","0","       111","0","","","","","","","","","","","   -8.3","0,1223, ","","","   610"," ,0,0323, ","  68.8"," ,0,0917, ","","","-0.6","0,1029","-2.2","0,1108","-5.0","0,1204","-8.3","0,1223","-0.6","6,0514","-4.4","6,0407","-4.4","6,0407","","","","","","","","","   1280.0"," ,0","     1543"," ,0","","","","","      4.14","0"
