"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040673","1973","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    225.1","","     225.1","0","        95","0","        71","0","        24","0","        0","","         0","0","         0","0","        25","0","         0","0","       199","0","        41","0","","","","","   -5.6","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0116, ","   42.2","0,0725,+","-1.1","0,1103","-2.2","0,1104","","","","","","","-0.6","0,0324","-2.8","0,0128","-5.6","0,0107","","","","","","","   1730.3"," ,0","        0"," ,0","     14.56","0","     22.71","0","      6.41","0"
"USC00040673","1974","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    242.0","","     242.0","0","        70","0","        50","0","        13","0","        0","","         0","0","         0","0","        41","0","         0","0","       209","0","        43","0","","","         1"," ","   -5.0","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.7"," ,0,1203, ","   40.0","0,0526, ","-0.6","0,1123","-5.0","0,1224","-5.0","0,1224","","","","","0.0","0,0310","-2.2","0,0309","","","","","    1642.5","5","    1642.5","0","   1052.8"," ,0","        0"," ,0","     14.64","0","     22.91","0","      6.38","0"
"USC00040673","1975","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    166.2","","     166.2","0","        86","0","        45","0","        14","0","        0","","         0","0","         0","0","        39","0","         0","0","       219","0","        33","0","","","         1"," ","   -5.0","0,0130,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  85.9"," ,0,0213, ","   40.6","0,0802,+","0.0","0,1024","-3.3","0,1119","","","","","","","-0.6","0,0417","-2.2","0,0223","-5.0","0,0130","","","    1628.1","1","    1628.1","0","    961.6"," ,0","        0"," ,0","     14.18","0","     22.63","0","      5.74","0"
"USC00040673","1976","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    270.3","","     270.3","0","        60","0","        32","0","         5","0","        0","","         2","0","         0","0","        69","0","         0","0","       270","0","        48","0","","","         4"," ","   -6.1","0,0102, ","     0","T,0,0302, ","    38"," ,0,0205, ","  80.3"," ,0,1230, ","   42.8","0,0627, ","-2.8","0,1128","-2.8","0,1128","-4.4","0,1227","","","","","-1.7","0,0402","-2.2","0,0306","-4.4","0,0103","","","    1613.3","3","    1613.3","0","    519.4"," ,0","       63"," ,0","     15.08","0","     24.64","0","      5.51","0"
"USC00040673","1977","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    216.1","","     216.1","0","        79","0","        33","0","        11","0","        0","","         0","0","         0","0","        37","0","         0","0","       248","0","        33","0","","","         2"," ","   -2.8","0,0314,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.3"," ,0,1217, ","   41.1","0,0729, ","0.0","0,1109","-2.2","0,1120","","","","","","","0.0","0,0422","-2.8","0,0314","","","","","    1422.5","5","    1422.5","0","    759.1"," ,0","        0"," ,0","     15.04","0","     23.95","0","      6.13","0"
"USC00040673","1978","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    223.3","","     223.3","0","        73","0","        52","0","        23","0","        0","","         0","0","         0","0","        29","0","         0","0","       221","0","        43","0","","","         6"," ","   -6.7","0,1208, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 139.4"," ,0,0114, ","   38.9","0,0929,+","-0.6","0,1102","-3.3","0,1112","-6.7","0,1208","-6.7","0,1208","","","-0.6","0,0125","","","","","","","    1221.0","0","    1221.0","0","   1551.0"," ,0","        0"," ,0","     15.06","0","     23.57","0","      6.54","0"
"USC00040673","1979","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    278.7","","     278.7","0","        88","0","        56","0","        15","0","        0","","         0","0","         0","0","        29","0","         0","0","       226","0","        37","0","","","         4"," ","   -5.0","0,0129, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 132.8"," ,0,1224, ","   40.6","0,0912,+","-1.7","0,1120","-2.8","0,1121","","","","","","","-1.1","0,0217","-2.8","0,0204","-5.0","0,0129","","","    1622.2","2","    1622.2","0","   1410.4"," ,0","        0"," ,0","     15.03","0","     23.31","0","      6.75","0"
"USC00040673","1980","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","","","","","        60","0","        39","0","        15","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 137.2"," ,0,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","   1218.2"," ,0","        0"," ,0","","","","","",""
"USC00040673","1981","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    238.4","","     238.4","0","        85","0","        56","0","        16","0","        0","","         0","0","         0","0","        11","0","         0","0","       224","0","        41","0","","","         2"," ","   -1.7","0,0201, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 109.5"," ,0,1113, ","   41.7","0,0621,+","0.0","0,1129","","","","","","","","","0.0","0,0223","","","","","","","    1370.3","3","    1370.3","0","   1345.5"," ,0","        0"," ,0","     15.13","0","     23.52","0","      6.74","0"
"USC00040673","1982","37.08689","-122.08221","132.6","BEN LOMOND NUMBER 4, CA US","    151.4","","     151.4","0","        95","0","        62","0","        23","0","        0","","         0","0","         0","0","        35","0","         0","0","       198","0","        23","0","        56"," ","         5"," ","   -4.4","0,0107, ","     0","T,0,0120, ","    13"," ,0,0120, "," 291.3"," ,0,0104, ","   39.4","0,0806, ","0.0","0,1114","-2.8","0,1230","","","","","","","0.0","0,0407","-2.2","0,0205","-4.4","0,0107","","","    1641.9","9","    1641.9","0","   2040.7"," ,0","       13"," ,0","     14.13","0","     21.83","0","      6.43","0"
