"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00457680","1907","45.83333","-120.11667","335.9","SIXPRONG, WA US","    356.6","","     356.6","6","        93","6","        38","6","         1","6","         4","6","        87","6","        25","6","       162","6","        28","6","","","  -21.1","6,0117, ","  37.8"," ,6,0103, ","   38.9","6,0731, ","-1.7","6,1103","-2.2","6,1111","-7.2","6,1218","-7.2","6,1218","","","0.0","6,0424","-3.3","6,0329","-11.7","6,0205","-11.7","6,0205","-11.7","6,0205","    2992.1","1","    2992.1","6","    341.2"," ,6","     11.29","6","     17.23","6","      5.34","6"
"USC00457680","1908","45.83333","-120.11667","335.9","SIXPRONG, WA US","    525.5","","     525.5","6","        56","6","        11","6","         0","6","         0","6","       107","6","        10","6","       142","6","        51","6","","","  -15.0","6,0201, ","  17.5"," ,6,0713, ","   40.6","6,0731, ","-0.6","6,1018","-3.3","6,1114","-4.4","6,1115","-11.1","6,1217","-11.1","6,1217","-0.6","6,0425","-3.3","6,0404","-6.1","6,0319","-10.0","6,0204","-10.0","6,0204","    2731.5","5","    2731.5","6","    135.0"," ,6","     11.85","6","     18.13","6","      5.56","6"
"USC00457680","1909","45.83333","-120.11667","335.9","SIXPRONG, WA US","    368.2","","     368.2","6","        81","6","        31","6","         1","6","         8","6","        94","6","        32","6","       146","6","        29","6","","","  -28.9","6,0112, ","  27.9"," ,6,1122, ","   38.9","6,0819, ","0.0","6,1112","-4.4","6,1114","-4.4","6,1114","-12.2","6,1115","-12.2","6,1115","-0.6","6,0418","-5.6","6,0406","-5.6","6,0406","-13.3","6,0116","-13.3","6,0116","    2973.5","5","    2973.5","6","    224.1"," ,6","     10.93","6","     17.17","6","      4.69","6"
"USC00457680","1910","45.83333","-120.11667","335.9","SIXPRONG, WA US","    405.5","","     405.5","6","        67","6","        29","6","         0","6","         0","6","        87","6","        18","6","       169","6","        45","6","","","  -16.1","6,0103, ","  10.2"," ,6,0430, ","   38.9","6,0711, ","0.0","6,1026","-3.3","6,1027","-6.7","6,1217","-6.7","6,1217","","","-1.1","6,0414","-8.3","6,0224","-8.3","6,0224","-8.3","6,0224","-13.3","6,0223","    2882.8","8","    2882.8","6","    184.9"," ,6","     11.86","6","     18.11","6","      5.61","6"
"USC00457680","1911","45.83333","-120.11667","335.9","SIXPRONG, WA US","    460.0","","     460.0","6","        53","6","        27","6","         0","6","         0","6","       119","6","         8","6","       140","6","        44","6","","","  -13.9","6,1111, ","  16.0"," ,6,0118, ","   42.8","6,0716, ","-0.6","6,1019","-3.9","6,1025","-6.7","6,1110","-6.7","6,1110","-13.9","6,1111","-0.6","6,0417","-3.9","6,0414","-5.0","6,0303","-8.3","6,0302","-11.7","6,0301","    2761.5","5","    2761.5","6","    182.1"," ,6","     11.44","6","     18.12","6","      4.76","6"
"USC00457680","1912","45.83333","-120.11667","335.9","SIXPRONG, WA US","    372.1","","     372.1","6","        73","6","        37","6","         0","6","         2","6","        99","6","        10","6","       140","6","        33","6","","","  -22.8","6,0108, ","  17.5"," ,6,0630, ","   38.9","6,0625, ","-1.1","6,1007","-4.4","6,1127","-4.4","6,1127","-7.2","6,1209","","","0.0","6,0330","-2.2","6,0304","-6.7","6,0303","-6.7","6,0303","-11.7","6,0111","    2895.3","3","    2895.3","6","    262.3"," ,6","     11.28","6","     17.44","6","      5.11","6"
"USC00457680","1913","45.83333","-120.11667","335.9","SIXPRONG, WA US","    493.6","","     493.6","6","","","","","","","         0","6","       104","6","        30","6","       152","6","        41","6","","","  -15.6","6,0208, ","","","   40.6","6,0720, ","0.0","6,1016","-2.2","6,1202","-4.4","6,1211","-11.7","6,1223","-11.7","6,1223","0.0","6,0428","-5.6","6,0326","-5.6","6,0326","-7.2","6,0321","-10.6","6,0213","    3117.1","1","    3117.1","6","","","     11.15","6","     16.99","6","      5.32","6"
"USC00457680","1914","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","        52","6","        30","6","         2","6","","","","","","","","","","","","","","","  29.2"," ,6,0121, ","","","","","","","","","","","","","","","","","","","","","","","    2681.1","1","    2681.1"," ","    245.4"," ,6","","","","","",""
"USC00457680","1915","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","        66","6","        52","6","         0","6","","","","","","","","","","","","","","","  15.2"," ,6,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    279.2"," ,6","","","","","",""
"USC00457680","1916","45.83333","-120.11667","335.9","SIXPRONG, WA US","    382.3","","     382.3","6","        62","6","        47","6","         0","6","         6","6","       105","6","        44","6","       144","6","        29","6","","","  -22.8","6,0119,+","  19.8"," ,6,0716, ","   40.0","6,0708, ","-1.1","6,1019","-2.2","6,1110","-7.2","6,1112","-7.2","6,1112","-12.8","6,1113","0.0","6,0511","-2.2","6,0305","-6.7","6,0207","-6.7","6,0207","-8.9","6,0206","","","","","    292.2"," ,6","      9.89","6","     16.00","6","      3.77","6"
"USC00457680","1917","45.83333","-120.11667","335.9","SIXPRONG, WA US","    582.2","","     582.2","6","        48","6","        33","6","         1","6","         0","6","        77","6","        14","6","       148","6","        64","6","","","  -14.4","6,0131, ","  27.2"," ,6,1129, ","   42.2","6,0718, ","-1.7","6,1029","-3.3","6,1118","-4.4","6,1119","-6.7","6,1225","","","-3.3","6,0331","-3.3","6,0331","-8.9","6,0302","-8.9","6,0302","-8.9","6,0302","    3246.0","0","    3246.0","6","    187.9"," ,6","     12.27","6","     18.63","6","      5.91","6"
"USC00457680","1918","45.83333","-120.11667","335.9","SIXPRONG, WA US","    572.1","","     572.1","6","        34","6","        28","6","         0","6","         0","6","        75","6","        12","6","       155","6","        55","6","","","  -15.6","6,0131, ","  14.7"," ,6,0914, ","   43.3","6,0717, ","0.0","6,1023","-2.2","6,1109","-4.4","6,1122","-6.7","6,1220","-13.9","6,1230","0.0","6,0508","-4.4","6,0404","-4.4","6,0404","-7.8","6,0222","-8.9","6,0221","    2348.8","8","    2348.8","6","    176.2"," ,6","     12.70","6","     19.15","6","      6.25","6"
"USC00457680","1919","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2643.2","2","    2643.2","6","","","","","","","",""
"USC00457680","1920","45.83333","-120.11667","335.9","SIXPRONG, WA US","    423.9","","     423.9","6","        50","6","        30","6","         0","6","         0","6","       115","6","        15","6","       133","6","        48","6","         2"," ","  -12.2","6,0110,+","  14.7"," ,6,1126, ","   40.0","6,0815, ","-0.6","6,1016","-6.7","6,1101","-6.7","6,1101","-6.7","6,1101","","","-1.1","6,0421","-2.2","6,0403","-4.4","6,0317","-11.7","6,0125","-11.7","6,0125","","","","","    218.3"," ,6","     10.92","6","     17.11","6","      4.74","6"
"USC00457680","1921","45.83333","-120.11667","335.9","SIXPRONG, WA US","    412.3","","     412.3","6","        50","6","        29","6","         3","6","         0","6","        85","6","        13","6","       154","6","        39","6","","","  -13.3","6,1221, ","  30.5"," ,6,1121, ","   37.8","6,0813,+","-3.3","6,1023","-3.3","6,1023","-4.4","6,1121","-8.3","6,1218","-10.6","6,1219","0.0","6,0424","-2.8","6,0222","-6.1","6,0218","-7.8","6,0217","-8.9","6,0125","    2805.0","0","    2805.0","6","    256.9"," ,6","     11.83","6","     18.35","6","      5.31","6"
"USC00457680","1922","45.83333","-120.11667","335.9","SIXPRONG, WA US","    596.0","","     596.0","6","        55","6","        29","6","         0","6","         7","6","       111","6","        39","6","       173","6","        60","6","","","  -23.9","6,1217, ","  10.2"," ,6,1205, ","   40.0","6,0703, ","-3.9","6,1028","-3.9","6,1028","-5.0","6,1103","-6.7","6,1206","-8.9","6,1207","-1.7","6,0412","-3.3","6,0317","-4.4","6,0301","-6.7","6,0224","-8.9","6,0202","    2920.5","5","    2920.5","6","    160.0"," ,6","     11.42","6","     18.09","6","      4.74","6"
"USC00457680","1923","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","        55","6","        31","6","         0","6","         1","6","       107","6","","","","","","","","","  -18.9","6,0215, ","  17.3"," ,6,1206, ","","","-1.1","6,1023","-2.2","6,1026","-4.4","6,1028","-6.7","6,1201","-11.1","6,1230","-1.7","6,0421","-3.9","6,0326","-5.6","6,0318","-15.0","6,0216","-15.0","6,0216","","","","","    207.3"," ,6","","","","","      4.95","6"
"USC00457680","1924","45.83333","-120.11667","335.9","SIXPRONG, WA US","    512.6","","     512.6","6","        42","6","        23","6","         0","6","        10","6","        96","6","        25","6","       169","6","        61","6","","","  -27.8","6,1224, ","  14.0"," ,6,1121, ","   42.2","6,0702,+","0.0","6,1004","-3.3","6,1112","-5.6","6,1113","-12.8","6,1216","-12.8","6,1216","0.0","6,0502","-2.8","6,0426","-4.4","6,0425","-11.1","6,0120","-11.1","6,0120","    2681.3","3","    2681.3","6","    171.8"," ,6","     11.71","6","     19.21","6","      4.21","6"
"USC00457680","1925","45.83333","-120.11667","335.9","SIXPRONG, WA US","    519.7","","     519.7","6","        59","6","        27","6","         0","6","         0","6","        80","6","         1","6","       169","6","        59","6","","","   -9.4","6,1123, ","  17.5"," ,6,0520, ","   41.7","6,0731,+","0.0","6,1003","-2.2","6,1013","-6.7","6,1104","-6.7","6,1104","-9.4","6,1123","0.0","6,0425","-3.3","6,0329","-4.4","6,0326","","","","","    2643.2","2","    2643.2","6","    183.1"," ,6","     12.72","6","     19.83","6","      5.61","6"
"USC00457680","1931","45.83333","-120.11667","335.9","SIXPRONG, WA US","    524.5","","     524.5","6","","","","","","","         0","6","       109","6","        20","6","       166","6","        55","6","","","  -15.6","6,1128, ","","","   41.7","6,0720, ","-1.1","6,1009","-2.8","6,1111","-4.4","6,1120","-7.8","6,1121","-10.0","6,1126","-1.1","6,0420","-4.4","6,0418","-4.4","6,0418","-8.3","6,0214","-8.9","6,0101","","","","","","","     11.67","6","     18.39","6","      4.95","6"
"USC00457680","1932","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3149.8","8","    3149.8"," ","","","","","","","",""
"USC00457680","1937","45.83333","-120.11667","335.9","SIXPRONG, WA US","    457.2","","     457.2","6","","","","","","","        10","6","        80","6","        36","6","       157","6","        48","6","","","  -24.4","6,0131, ","","","   40.0","6,0725,+","-1.1","6,1106","-2.8","6,1130","-4.4","6,1208","","","","","0.0","6,0506","-2.2","6,0407","-7.2","6,0215","-7.2","6,0215","-12.2","6,0210","","","","","","","     11.12","6","     17.33","6","      4.91","6"
"USC00457680","1938","45.83333","-120.11667","335.9","SIXPRONG, WA US","    522.1","","     522.1","6","","","","","","","         0","6","        95","6","        12","6","       148","6","        58","6","","","  -12.2","6,1214,+","","","   41.7","6,0722,+","0.0","6,1017","-2.8","6,1106","-5.6","6,1111","-7.2","6,1121","-10.6","6,1122","0.0","6,0427","-3.3","6,0401","-6.7","6,0205","-6.7","6,0205","-10.0","6,0203","    2642.4","4","    2642.4","6","","","     11.98","6","     18.47","6","      5.48","6"
"USC00457680","1939","45.83333","-120.11667","335.9","SIXPRONG, WA US","    450.0","","     450.0","6","","","","","","","         0","6","        95","6","         7","6","       179","6","        44","6","","","  -16.7","6,0209, ","","","   42.8","6,0728, ","-1.1","6,1025","-5.0","6,1104","-5.0","6,1104","-7.2","6,1225","","","0.0","6,0430","-2.2","6,0406","-5.6","6,0304","-10.0","6,0211","-10.0","6,0211","    2649.4","4","    2649.4","6","","","     12.52","6","     19.42","6","      5.62","6"
"USC00457680","1940","45.83333","-120.11667","335.9","SIXPRONG, WA US","    517.5","","     517.5","6","","","","","","","         0","6","        89","6","        21","6","       166","6","        47","6","","","  -12.8","6,1214, ","","","   38.3","6,0711,+","0.0","6,1103","-3.9","6,1104","-5.6","6,1110","-8.3","6,1113","-9.4","6,1212","-1.1","6,0318","-2.2","6,0311","-6.7","6,0202","-6.7","6,0202","","","    2579.3","3","    2579.3","6","","","     12.22","6","     18.35","6","      6.09","6"
"USC00457680","1941","45.83333","-120.11667","335.9","SIXPRONG, WA US","    393.3","","     393.3","6","        82","6","        34","6","         0","6","         0","6","        91","6","        12","6","       145","6","        42","6","","","  -10.0","6,0104, ","  18.3"," ,6,1115, ","   42.8","6,0717, ","0.0","6,1029","-5.0","6,1120","-5.0","6,1120","-6.7","6,1124","-9.4","6,1227","-1.7","6,0324","-2.2","6,0320","-5.0","6,0314","-7.2","6,0204","-10.0","6,0104","    2755.2","2","    2755.2","6","    244.4"," ,6","     11.89","6","     18.25","6","      5.54","6"
"USC00457680","1942","45.83333","-120.11667","335.9","SIXPRONG, WA US","    453.0","","     453.0","6","        71","6","        31","6","         0","6","         3","6","       106","6","        26","6","       151","6","        41","6","","","  -19.4","6,0105,+","  21.6"," ,6,1227, ","   42.2","6,0703, ","-1.7","6,1024","-2.2","6,1028","-5.0","6,1120","-8.3","6,1206","","","-1.7","6,0511","-2.2","6,0327","-4.4","6,0324","-7.2","6,0219","-11.1","6,0113","    3022.9","9","    3022.9","6","    256.0"," ,6","     11.26","6","     17.62","6","      4.89","6"
"USC00457680","1943","45.83333","-120.11667","335.9","SIXPRONG, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3048.3","3","    3048.3","6","","","","","","","",""
