"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298072","1854","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        75","F","        48","F","         7","F","","","","","","","","","","","","","","","","","","","","","","","","","  37.3"," ,F,1101, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    643.1"," ,F","","","","","","","","","",""
"USC00298072","1868","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        50","0","        18","0","         2","0","","","","","","","","","","","","","","","","","","","","","","","","","  40.6"," ,0,0720, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    220.6"," ,0","","","","","","","","","",""
"USC00298072","1869","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        60","0","        36","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","","","  22.9"," ,0,1204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    283.3"," ,0","","","","","","","","","",""
"USC00298072","1870","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        64","0","        35","0","         4","0","","","","","","","","","","","","","","","","","","","","","","","","","  53.3"," ,0,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    375.8"," ,0","","","","","","","","","",""
"USC00298072","1871","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        64","0","        34","0","         2","0","","","","","","","","","","","","","","","","","","","","","","","","","  31.8"," ,0,0929, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    358.7"," ,0","","","","","","","","","",""
"USC00298072","1872","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        75","0","        27","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","","","  30.7"," ,0,0604, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    251.2"," ,0","","","","","","","","","",""
"USC00298072","1873","35.68333","-105.9","2196.1","SANTA FE, NM US","","","","","        88","0","        34","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","","","  27.4"," ,0,0609, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    248.3"," ,0","","","","","","","","","",""
"USC00298072","1874","35.68333","-105.9","2196.1","SANTA FE, NM US","    220.1","","     220.1","0","       101","0","        50","0","         4","0","","","","","         1","0","       161","0","        12","0","       153","0","         0","0","","","","","  -17.8","0,0225, ","","","","","  29.7"," ,0,0726, ","   31.7","0,0802,+","-1.1","0,1028","-2.8","0,1029","-4.4","0,1031","-7.8","0,1119","-10.0","0,1218","-2.2","0,0510","-2.2","0,0510","-6.1","0,0424","-7.2","0,0401","-10.0","0,0319","","","","","    506.9"," ,0","","","      9.48","0","     16.34","0","      2.62","0","",""
"USC00298072","1875","35.68333","-105.9","2196.1","SANTA FE, NM US","    143.3","","     143.3","0","        88","0","        52","0","         3","0","","","","","         0","0","       157","0","         9","0","       160","0","         1","0","","","","","  -16.7","0,0224, ","","","","","  37.8"," ,0,0717, ","   32.2","0,0626, ","-1.1","0,1026","-2.2","0,1030","-5.0","0,1124","-9.4","0,1205","-9.4","0,1205","-1.7","0,0426","-2.2","0,0413","-6.7","0,0412","-6.7","0,0412","-11.7","0,0408","    3351.1","1","    3351.1","0","    482.5"," ,0","","","      9.57","0","     16.72","0","      2.41","0","",""
"USC00298072","1876","35.68333","-105.9","2196.1","SANTA FE, NM US","    144.5","","     144.5","0","        85","0","        41","0","         4","0","","","","","         2","0","       163","0","         8","0","       152","0","         0","0","","","","","  -18.3","0,1224, ","","","","","  33.0"," ,0,0716, ","   31.7","0,0813,+","-2.8","0,1020","-2.8","0,1020","-5.0","0,1102","-6.7","0,1114","-12.2","0,1123","0.0","0,0519","-2.2","0,0508","-6.7","0,0414","-6.7","0,0414","-10.6","0,0413","    3297.1","1","    3297.1","0","    383.4"," ,0","","","      9.25","0","     16.17","0","      2.32","0","",""
