"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00409065","1999","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","","","","","","","","","","","","","","","","","","","","","","","","","        29"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00409065","2000","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    371.1","","     371.1","0","       133","0","        96","0","        14","0","","","         4","0","         0","0","       106","0","        16","0","       197","0","         0","0","         9"," ","  -16.1","0,0128, ","","","    64"," ,0,1231, ","  77.5"," ,0,0629, ","   31.1","0,0818,+","0.0","0,1009","-2.8","0,1010","-4.4","0,1015","-10.6","0,1122","-10.6","0,1122","-0.6","0,0428","-2.2","0,0410","-5.6","0,0409","-8.9","0,0207","-8.9","0,0207","    2182.4","4","    2182.4","0","   1333.4"," ,0","      139"," ,0","     12.53","0","     18.87","0","      6.20","0"
"USC00409065","2001","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    360.2","","     360.2","0","       150","0","       103","0","        12","0","        6","","         3","0","         0","0","       103","0","         7","0","       188","0","         0","0","         1"," ","  -16.1","0,0104,+","   102"," ,0,0102, ","    51"," ,0,0109,+","  53.3"," ,0,0413,+","   30.6","0,0712,+","0.0","0,1008","-2.2","0,1028","-5.6","0,1221","-7.8","0,1225","-10.0","0,1226","-2.8","0,0420","-2.8","0,0420","-7.8","0,0329","-7.8","0,0329","-10.6","0,0126","    2468.1","1","    2468.1","0","   1450.9"," ,0","      148"," ,0","     12.88","0","     19.67","0","      6.09","0"
"USC00409065","2002","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    528.5","","     528.5","0","       167","0","       113","0","        21","0","        0","","         0","0","         0","0","       107","0","         6","0","       184","0","         0","0","         2"," ","  -12.2","0,0102, ","     0","T,0,1226,+","    13"," ,0,0227, ","  58.9"," ,0,0318, ","   31.1","0,0912,+","-1.1","0,1102","-3.9","0,1118","-4.4","0,1119","-6.7","0,1129","","","0.0","0,0521","-3.3","0,0407","-7.2","0,0324","-7.2","0,0324","-9.4","0,0305","    2160.7","7","    2160.7","0","   1657.6"," ,0","       16"," ,0","     13.38","0","     19.43","0","      7.33","0"
"USC00409065","2003","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    314.6","","     314.6","0","       185","0","       118","0","        21","0","       11","","         5","0","         0","0","        94","0","        10","0","       188","0","         0","0","        19"," ","  -17.2","0,0119, ","   102"," ,0,0123,+","    91"," ,0,0123, ","  88.9"," ,0,0506, ","   29.4","0,0830,+","-0.6","0,1028","-2.8","0,1114","-4.4","0,1125","-10.6","0,1221","-10.6","0,1221","-3.9","0,0401","-3.9","0,0401","-6.7","0,0214","-6.7","0,0214","-8.9","0,0208","    2248.0","0","    2248.0","0","   1821.1"," ,0","      346"," ,0","     12.63","0","     18.33","0","      6.94","0"
"USC00409065","2004","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    326.9","","     326.9","0","       164","0","        94","0","        19","0","        1","","         1","0","         0","0","        94","0","         7","0","       193","0","         0","0","         4"," ","  -13.9","0,1220, ","    25"," ,0,1220, ","    25"," ,0,1220, ","  61.7"," ,0,0917, ","   30.0","0,0901, ","-0.6","0,1106","-3.3","0,1126","-4.4","0,1202","-7.2","0,1215","-13.9","0,1220","-0.6","0,0505","-2.2","0,0410","-6.7","0,0324","-6.7","0,0324","-9.4","0,0201","    2237.9","9","    2237.9","0","   1590.7"," ,0","       38"," ,0","     12.97","0","     18.60","0","      7.35","0"
"USC00409065","2005","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","","","","","       146","0","       103","0","        13","0","        0","","         0","0","","","","","         4","0","       175","0","         0","0","         1"," ","","","     0","T,0,0310,+","     8"," ,0,0211, ","  55.1"," ,0,0402, ","   31.7","0,0727,+","","","","","","","","","","","","","","","","","","","","","","","","","   1381.6"," ,0","        8"," ,0","","","     18.98","0","",""
"USC00409065","2006","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    394.2","","     394.2","0","       158","0","        97","0","        18","0","        7","","         3","0","         0","0","       101","0","         3","0","       176","0","         0","0","","","  -12.2","0,1209, ","   229"," ,0,0213,+","   216"," ,0,0212, ","  59.7"," ,0,0901, ","   31.7","0,0720,+","0.0","0,1013","-3.3","0,1025","-5.6","0,1104","-7.2","0,1205","-11.1","0,1208","0.0","0,0405","-4.4","0,0328","-4.4","0,0328","-7.2","0,0228","","","","","","","   1480.3"," ,0","      292"," ,0","     13.08","0","     19.34","0","      6.83","0"
"USC00409065","2007","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    500.0","","     500.0","0","       127","0","        77","0","        10","0","        2","","         2","0","         0","0","        96","0","         4","0","       193","0","        11","0","","","  -12.8","0,0130,+","    76"," ,0,0218, ","    76"," ,0,0218, ","  54.6"," ,0,0505, ","   34.4","0,0817,+","-0.6","0,1030","-2.8","0,1107","-5.0","0,1124","-7.8","0,1217","","","0.0","0,0417","-2.8","0,0411","-7.2","0,0408","-7.2","0,0408","-10.0","0,0220","    2131.2","2","    2131.2","0","   1033.5"," ,0","      114"," ,0","     13.68","0","     20.24","0","      7.13","0"
"USC00409065","2008","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","","","","","       143","0","        95","0","        14","0","        5","","         2","0","","","","","         8","0","       171","0","         0","0","","","","","   102"," ,0,0227, ","   102"," ,0,0227, ","  51.3"," ,0,0111, ","   31.7","0,0607, ","","","","","","","","","","","","","","","","","","","","","","","","","   1409.5"," ,0","      176"," ,0","","","     18.91","0","",""
"USC00409065","2009","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    350.3","","     350.3","0","       175","0","       112","0","        19","0","       11","","         5","0","         0","0","        95","0","         7","0","       170","0","         0","0","         3"," ","  -16.1","0,0122, ","    76"," ,0,1220, ","    51"," ,0,0407, ","  86.6"," ,0,0107, ","   31.1","0,0427, ","-1.7","0,1019","-3.9","0,1020","-7.2","0,1206","-7.2","0,1206","","","-0.6","0,0413","-2.8","0,0409","-5.0","0,0305","-10.6","0,0304","-10.6","0,0304","    2366.6","6","    2366.6","0","   1676.5"," ,0","      211"," ,0","     12.55","0","     18.27","0","      6.83","0"
"USC00409065","2010","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    971.4","","     971.4","0","       153","0","       101","0","        18","0","       30","","        11","0","         0","0","        90","0","        28","0","       214","0","        72","0","","","  -16.7","0,1215, ","   229"," ,0,1227,+","   229"," ,0,1213, ","  70.1"," ,0,0503, ","   37.2","0,0814,+","0.0","0,1127","-2.8","0,1205","-6.1","0,1206","-9.4","0,1207","-9.4","0,1207","0.0","0,0410","-6.1","0,0321","-6.1","0,0321","-8.3","0,0227","-8.9","0,0226","    2510.7","7","    2510.7","0","   1502.7"," ,0","      948"," ,0","     14.39","0","     20.34","0","      8.42","0"
"USC00409065","2011","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    446.4","","     446.4","K","       149","K","        99","K","        21","K","       14","","         7","K","         0","K","       103","K","         8","K","       171","K","         1","K","","","  -15.6","K,0114, ","   178"," ,K,0110, ","   127"," ,K,0110, "," 141.5"," ,K,0906, ","   32.2","K,0903, ","-1.7","K,1022","-2.2","K,1030","-5.0","K,1111","","","","","-1.1","K,0506","-2.2","K,0407","-4.4","K,0215","-7.8","K,0213","-8.9","K,0123","    2236.3","3","    2236.3","K","   1698.7"," ,K","      340"," ,K","     12.85","K","     18.98","K","      6.72","K"
"USC00409065","2012","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    370.2","","     370.2","7","       159","7","        98","7","        13","7","        0","","         0","7","         0","7","        89","7","         4","7","       182","7","         5","7","         3"," ","  -11.1","7,0213,+","     0","T,7,1230,+","     8"," ,7,0212, ","  50.8"," ,7,0524, ","   35.6","7,0702,+","-2.8","7,1101","-2.8","7,1101","-6.7","7,1125","-6.7","7,1125","","","-0.6","K,0414","-5.6","K,0307","-5.6","K,0307","-10.6","K,0214","-10.6","K,0214","    2090.0","0","    2090.0","7","   1450.0"," ,7","       11"," ,7","     13.44","7","     19.76","7","      7.13","7"
"USC00409065","2013","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    322.3","","     322.3","7","       176","7","       113","7","        26","7","        9","","         6","7","         0","7","       106","7","         8","7","       175","7","         0","7","","","  -10.0","7,0304, ","    76"," ,7,0303,+","    76"," ,7,0302, ","  79.5"," ,7,0131, ","   29.4","7,0719,+","-1.1","7,1024","-3.9","7,1026","-4.4","7,1027","-7.2","7,1113","-8.9","7,1225","-1.1","7,0421","-3.3","7,0330","-4.4","7,0329","-6.7","7,0322","-9.4","7,0305","    2410.4","4","    2410.4","7","   2007.6"," ,7","      232"," ,7","     12.40","7","     17.89","7","      6.90","7"
"USC00409065","2014","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    329.1","","     329.1","7","       161","7","        95","7","        12","7","       15","","         5","7","         5","7","       104","7","        14","7","       171","7","         0","7","","","  -20.0","7,0108,+","   152"," ,7,0213, ","   165"," ,7,0213, ","  54.6"," ,7,0203, ","   30.0","7,0831,+","-1.1","7,1005","-3.3","7,1103","-6.1","7,1114","-8.9","7,1115","-8.9","7,1115","0.0","7,0517","-2.2","7,0416","-5.6","7,0327","-8.3","7,0301","-10.0","7,0227","    2460.3","3","    2460.3","7","   1269.9"," ,7","      414"," ,7","     11.98","7","     17.94","7","      6.01","7"
"USC00409065","2015","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    390.2","","     390.2","7","       186","7","       116","7","        14","7","       13","","         5","7","         3","7","        85","7","        10","7","       186","7","         0","7","","","  -20.6","7,0220, ","   127"," ,7,0228,+","   127"," ,7,0226, ","  81.3"," ,7,0715, ","   31.7","7,0627, ","-1.7","7,1019","-2.8","7,1114","-6.7","7,1123","-6.7","7,1123","","","-2.8","7,0406","-2.8","7,0406","-6.7","7,0330","-6.7","7,0330","-9.4","7,0301","    2425.5","5","    2425.5","7","   1633.0"," ,7","      330"," ,7","     13.35","7","     19.09","7","      7.62","7"
"USC00409065","2016","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    529.4","","     529.4","7","       128","7","        80","7","        11","7","        8","","         5","7","         0","7","        89","7","        12","7","       200","7","         0","7","","","  -13.9","7,0120,+","    51"," ,7,0321,+","    51"," ,7,0321, ","  66.0"," ,7,1201, ","   31.7","7,0817, ","0.0","7,1023","-5.0","7,1120","-5.0","7,1120","-6.7","7,1121","-9.4","7,1210","-1.1","7,0414","-2.8","7,0411","-4.4","7,0228","-7.2","7,0215","-8.9","7,0214","    2034.5","5","    2034.5","7","   1205.3"," ,7","      185"," ,7","     13.72","7","     19.94","7","      7.49","7"
"USC00409065","2017","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    385.8","","     385.8","7","       145","7","        93","7","        19","7","        8","","         2","7","         2","7","        87","7","         6","7","       194","7","         0","7","","","  -19.4","7,0108, ","   152"," ,7,0108,+","   152"," ,7,0107, ","  53.3"," ,7,1108, ","   31.7","7,0723, ","0.0","7,1029","-2.8","7,1030","-5.0","7,1120","-7.2","7,1210","","","-1.1","7,0409","-2.2","7,0321","-10.0","7,0317","-10.0","7,0317","-10.0","7,0317","    1907.1","1","    1907.1","7","   1521.1"," ,7","      232"," ,7","     13.72","7","     19.72","7","      7.71","7"
"USC00409065","2018","35.603","-83.7767","577.0","TOWNSEND 5 S, TN US","    502.5","","     502.5","7","       173","7","       133","7","        14","7","        8","","         4","7","         0","7","        99","7","        13","7","       177","7","         0","7","","","  -17.2","7,0107, ","    25"," ,7,1210,+","    25"," ,7,0322,+","  61.5"," ,7,0211, ","   30.6","7,0705,+","-0.6","7,1021","-4.4","7,1111","-4.4","7,1111","-8.3","7,1128","","","-2.2","7,0418","-2.2","7,0418","-5.6","7,0323","-7.8","7,0204","-9.4","7,0203","    2350.1","1","    2350.1","7","   1776.7"," ,7","      118"," ,7","     13.26","7","     18.63","7","      7.89","7"
