"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IS000002011","1940","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        51","E","        36","E","         9","E","","","","","","","","","","","","","  62.9"," ,E,0127, ","","","","","","","","","    556.0"," ,E","","","","","",""
"IS000002011","1941","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        47","E","        32","E","         4","E","","","","","","","","","","","","","  37.5"," ,E,1223, ","","","","","","","","","    386.2"," ,E","","","","","",""
"IS000002011","1942","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        46","E","        28","E","         3","E","","","","","","","","","","","","","  65.2"," ,E,1017, ","","","","","","","","","    368.9"," ,E","","","","","",""
"IS000002011","1943","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        59","E","        46","E","         5","E","","","","","","","","","","","","","  46.2"," ,E,0117, ","","","","","","","","","    588.7"," ,E","","","","","",""
"IS000002011","1944","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        67","E","        54","E","         8","E","","","","","","","","","","","","","  84.8"," ,E,1203, ","","","","","","","","","    753.1"," ,E","","","","","",""
"IS000002011","1945","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        59","E","        44","E","         6","E","","","","","","","","","","","",""," 104.4"," ,E,1117, ","","","","","","","","","    683.2"," ,E","","","","","",""
"IS000002011","1946","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        45","E","        29","E","         2","E","","","","","","","","","","","","","  62.4"," ,E,1203, ","","","","","","","","","    332.7"," ,E","","","","","",""
"IS000002011","1947","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        40","E","        25","E","         1","E","","","","","","","","","","","","","  61.9"," ,E,0112, ","","","","","","","","","    284.2"," ,E","","","","","",""
"IS000002011","1948","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        60","E","        43","E","         7","E","","","","","","","","","","","","","  75.1"," ,E,0103, ","","","","","","","","","    673.9"," ,E","","","","","",""
"IS000002011","1949","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        73","E","        49","E","         7","E","","","","","","","","","","","",""," 108.2"," ,E,1223, ","","","","","","","","","    816.1"," ,E","","","","","",""
"IS000002011","1950","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        61","E","        45","E","         3","E","","","","","","","","","","","","","  35.0"," ,E,0121, ","","","","","","","","","    446.9"," ,E","","","","","",""
"IS000002011","1951","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        54","E","        35","E","         6","E","","","","","","","","","","","",""," 126.0"," ,E,1219, ","","","","","","","","","    609.5"," ,E","","","","","",""
"IS000002011","1952","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        54","E","        37","E","         1","E","","","","","","","","","","","","","  82.6"," ,E,1124, ","","","","","","","","","    465.3"," ,E","","","","","",""
"IS000002011","1953","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        67","E","        47","E","         8","E","","","","","","","","","","","","","  70.4"," ,E,1216, ","","","","","","","","","    662.9"," ,E","","","","","",""
"IS000002011","1954","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","        53","E","        36","E","         9","E","","","","","","","","","","","",""," 109.4"," ,E,1228, ","","","","","","","","","    785.4"," ,E","","","","","",""
