"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00253035","1891","40.1","-98.96667","565.4","FRANKLIN, NE US","    375.5","","     375.5","0","        68","0","        53","0","        11","0","        4","","         1","0","        15","0","       146","0","        33","0","       154","0","        17","0","","","  -22.2","0,1226, ","   152"," ,0,0325, ","   216"," ,0,0325, ","  67.1"," ,0,0625, ","   37.8","0,0808, ","-1.7","0,1006","-2.2","0,1007","-7.2","0,1109","-7.2","0,1109","-13.3","0,1112","0.0","0,0511","-2.8","0,0406","-5.6","0,0405","-8.3","0,0404","-10.6","0,0329","","","","","    904.7"," ,0","      216"," ,0","      9.65","0","     16.39","0","      2.91","0"
"USC00253035","1893","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        42","0","        36","0","         5","0","","","","","        12","0","       149","0","        23","0","       174","0","        56","0","","","  -25.6","0,0201, ","","","","","  60.5"," ,0,0929, ","   40.0","0,0712, ","0.0","0,0925","-2.8","0,1014","-5.6","0,1102","-7.2","0,1103","-11.1","0,1112","-3.9","0,0502","-3.9","0,0502","-6.7","0,0414","-6.7","0,0414","-11.1","0,0325","","","","","    518.4"," ,0","","","     10.64","0","     18.66","0","      2.62","0"
"USC00253035","1894","40.1","-98.96667","565.4","FRANKLIN, NE US","    713.8","","     713.8","0","        35","0","        20","0","         1","0","        0","","         2","0","        17","0","       152","0","        33","0","       201","0","        75","0","","","  -27.2","0,0213, ","     0"," ,0,1231,+","    38"," ,0,1210, ","  59.2"," ,0,0623, ","   43.3","0,0726, ","0.0","0,0930","-5.0","0,1008","-5.0","0,1008","-7.8","0,1110","-13.3","0,1117","-4.4","0,0519","-4.4","0,0519","-4.4","0,0519","-6.7","0,0421","-12.8","0,0329","    2910.8","8","    2910.8","0","    255.4"," ,0","       83"," ,0","     11.40","0","     20.30","0","      2.50","0"
"USC00253035","1895","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        38","0","        30","0","         6","0","        0","","         5","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","    51"," ,0,1124,+","  58.4"," ,0,0529, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    444.1"," ,0","      216"," ,0","","","","","",""
"USC00253035","1900","40.1","-98.96667","565.4","FRANKLIN, NE US","    776.2","","     776.2","0","        51","0","        36","0","         6","0","        0","","         5","0","        10","0","       155","0","        23","0","       196","0","        85","0","","","  -25.0","0,0217,+","     0"," ,0,1231,+","   152"," ,0,1124,+"," 119.4"," ,0,0911, ","   40.6","0,0707, ","-1.7","0,1008","-2.2","0,1010","-6.7","0,1108","-6.7","0,1108","-11.1","0,1115","0.0","0,0418","-5.6","0,0413","-5.6","0,0413","-8.9","0,0331","-8.9","0,0331","","","","","    597.8"," ,0","      532"," ,0","     11.89","0","     20.44","0","      3.33","0"
"USC00253035","1905","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        80","0","        49","0","        12","0","        3","","         6","0","","","","","","","","","","","","","","","   203"," ,0,0111, ","   140"," ,0,0111, ","  63.5"," ,0,0701, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    782.3"," ,0","      442"," ,0","","","","","",""
"USC00253035","1906","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        56","0","        44","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","  50.8"," ,0,1022, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    490.7"," ,0","","","","","","","",""
"USC00253035","1907","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        29","0","        28","0","         3","0","        2","","         8","0","","","","","","","","","","","","","","","   178"," ,0,0309, ","   180"," ,0,0309, ","  63.5"," ,0,0606, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    368.5"," ,0","      625"," ,0","","","","","",""
"USC00253035","1908","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","        54","0","        48","0","         7","0","","","","","","","","","","","","","","","","","","","","","","","  42.2"," ,0,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    700.2"," ,0","","","","","","","",""
"USC00253035","1909","40.1","-98.96667","565.4","FRANKLIN, NE US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3196.4","4","    3196.4"," ","","","","","","","","","",""
