"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN020031700","1949","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        44","I","        33","I","         3","I","","","","","","","","","","","","","  47.5"," ,I,1031, ","","","    451.3"," ,I","","","","","",""
"IN020031700","1950","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        63","I","        32","I","         3","I","","","","","","","","","","","",""," 116.8"," ,I,0926, ","","","    476.6"," ,I","","","","","",""
"IN020031700","1951","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        71","I","        45","I","         4","I","","","","","","","","","","","","","  53.3"," ,I,0914, ","","","    582.8"," ,I","","","","","",""
"IN020031700","1952","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        57","I","        26","I","         0","I","","","","","","","","","","","","","  22.4"," ,I,1201, ","","","    243.8"," ,I","","","","","",""
"IN020031700","1953","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        75","I","        48","I","        10","I","","","","","","","","","","","","","  53.6"," ,I,0504, ","","","    720.6"," ,I","","","","","",""
"IN020031700","1954","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        80","I","        50","I","         4","I","","","","","","","","","","","","","  37.6"," ,I,1214, ","","","    576.8"," ,I","","","","","",""
"IN020031700","1955","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        74","I","        42","I","         5","I","","","","","","","","","","","","","  58.4"," ,I,0423, ","","","    591.7"," ,I","","","","","",""
"IN020031700","1956","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        74","I","        42","I","         5","I","","","","","","","","","","","","","  39.6"," ,I,1027, ","","","    547.0"," ,I","","","","","",""
"IN020031700","1957","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        66","I","        39","I","        11","I","","","","","","","","","","","","","  81.3"," ,I,1107, ","","","    881.0"," ,I","","","","","",""
"IN020031700","1958","11.033","77.05","399.0","COIMBATORE PEELAMED, IN","        67","I","        33","I","         3","I","","","","","","","","","","","",""," 111.0"," ,I,0415, ","","","    468.6"," ,I","","","","","",""
