"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414333","1991","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1489.6","","    1489.6","0","       130","0","        83","0","        25","0","        0","","         0","0","         0","0","        15","0","         0","0","       274","0","        63","0","","","","","   -2.8","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.1"," ,0,0406, ","   35.6","0,0813,+","0.0","0,1104","-2.2","0,1124","","","","","","","0.0","0,0201","-2.8","0,0101","","","","","","","","","   1713.4"," ,0","        0"," ,0","     20.10","0","     25.18","0","     15.02","0"
"USC00414333","1992","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1273.3","","    1273.3","0","       116","0","        76","0","        22","0","","","","","         0","0","         9","0","         0","0","       266","0","        47","0","","","","","   -3.3","0,1129,+","","","",""," 117.3"," ,0,0622, ","   35.0","0,0827, ","-2.2","0,1127","-2.2","0,1127","","","","","","","-2.2","0,0121","-2.2","0,0121","","","","","     796.5","5","     796.5","0","   1688.4"," ,0","","","     19.62","0","     24.74","0","     14.50","0"
"USC00414333","1993","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1297.6","","    1297.6","0","       102","0","        71","0","        17","0","        0","","         0","0","         0","0","        21","0","         0","0","       260","0","        60","0","","","","","   -2.2","0,0314, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 119.6"," ,0,0404, ","   35.6","0,0817, ","-1.7","0,1031","","","","","","","","","-1.7","0,0315","-2.2","0,0314","","","","","     843.0","0","     843.0","0","   1452.7"," ,0","        0"," ,0","     19.36","0","     24.59","0","     14.13","0"
"USC00414333","1994","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1375.1","","    1375.1","0","       119","0","        70","0","        14","0","        0","","         0","0","         0","0","        10","0","         0","0","       274","0","        35","0","","","","","   -3.9","0,0203,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1202, ","   35.0","0,0724, ","-0.6","0,1226","","","","","","","","","-3.9","0,0203","-3.9","0,0203","","","","","     958.4","4","     958.4","0","   1114.4"," ,0","        0"," ,0","     19.95","0","     24.83","0","     15.06","0"
"USC00414333","1995","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1494.4","","    1494.4","0","       109","0","        66","0","        16","0","        0","","         0","0","         0","0","         8","0","         0","0","       282","0","        64","0","","","","","   -2.2","0,1211,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 170.4"," ,0,0530, ","   36.7","0,0902, ","-2.2","0,1210","-2.2","0,1210","","","","","","","-0.6","0,0124","","","","","","","     604.6","6","     604.6","0","   1543.1"," ,0","        0"," ,0","     20.51","0","     25.36","0","     15.67","0"
"USC00414333","1996","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1533.0","","    1533.0","0","       102","0","        53","0","        15","0","        0","","         0","0","         0","0","        25","0","         0","0","       295","0","        64","0","        16"," ","        13"," ","   -6.7","0,1219,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 121.9"," ,0,0126, ","   35.6","0,0802,+","-0.6","0,1202","-3.9","0,1218","-6.7","0,1219","-6.7","0,1219","","","-2.2","0,0322","-2.2","0,0322","-6.7","0,0205","-6.7","0,0205","     870.3","3","     870.3","0","   1274.3"," ,0","        0"," ,0","     20.22","0","     25.63","0","     14.81","0"
"USC00414333","1997","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1434.6","","    1434.6","0","       116","0","        79","0","        17","0","        0","","         0","0","         0","0","        13","0","         0","0","       255","0","        85","0","        13"," ","        23"," ","   -3.3","0,0118, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.3"," ,0,0127, ","   37.2","0,0821, ","-0.6","0,1213","-2.2","0,1214","","","","","","","0.0","0,0130","-3.3","0,0118","","","","","     723.8","8","     723.8","0","   1709.4"," ,0","        0"," ,0","     19.85","0","     24.99","0","     14.72","0"
"USC00414333","1998","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1713.5","","    1713.5","0","        97","0","        69","0","        20","0","","","","","         0","0","         3","0","         0","0","       280","0","       103","0","        20"," ","        12"," ","   -3.3","0,1226, ","","","",""," 132.6"," ,0,1004, ","   37.2","0,0802, ","-0.6","0,1225","-3.3","0,1226","","","","","","","0.0","0,0207","","","","","","","     814.0","0","     814.0","0","   1662.7"," ,0","","","     21.19","0","     26.28","0","     16.10","0"
"USC00414333","1999","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1594.0","","    1594.0","0","        88","0","        56","0","         8","0","        0","","         0","0","         0","0","        10","0","         0","0","       313","0","        72","0","        17"," ","         7"," ","   -3.9","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 121.9"," ,0,0625, ","   38.9","0,0820, ","0.0","0,1103","-2.8","0,1216","","","","","","","0.0","0,0315","-3.9","0,0105","","","","","     514.9","9","     514.9","0","   1014.5"," ,0","        0"," ,0","     21.10","0","     26.95","0","     15.26","0"
"USC00414333","2000","29.4718","-95.0832","5.8","HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US","   1670.3","","    1670.3","0","        91","0","        62","0","        19","0","        0","","         0","0","         0","0","         8","0","         0","0","       287","0","        78","0","         4"," ","         5"," ","   -3.9","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  90.2"," ,0,0520, ","   41.1","0,0904, ","-1.7","0,1217","","","","","","","","","0.0","0,0206","-3.9","0,0105","","","","","     559.7","7","     559.7","0","   1302.0"," ,0","        0"," ,0","     20.97","0","     26.07","0","     15.87","0"
