"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0022G13S","1979","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       116","T","       116","T","        12","T","","","","","","","","","","","","","","","","","  63.5"," ,T,0110, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1297.6"," ,T","","","","","",""
"USS0022G13S","1980","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","        97","T","        97","T","         7","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1107, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    974.3"," ,T","","","","","",""
"USS0022G13S","1981","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       131","T","       131","T","        14","T","","","","","","","","","","","","","","","","","  83.8"," ,T,1226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1459.8"," ,T","","","","","",""
"USS0022G13S","1982","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       145","T","       145","T","        14","T","","","","","","","","","","","","","","","","","  68.6"," ,T,1223, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1678.6"," ,T","","","","","",""
"USS0022G13S","1983","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       155","T","       155","T","        16","T","","","","","","","","","","","","","","","",""," 106.7"," ,T,1214, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1832.9"," ,T","","","","","",""
"USS0022G13S","1984","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       147","T","       147","T","        17","T","","","","","","","","","","","","","","","","","  83.8"," ,T,0325, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1776.9"," ,T","","","","","",""
"USS0022G13S","1985","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","        96","T","        96","T","         7","T","","","","","","","","","","","","","","","","","  66.0"," ,T,1022, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1058.5"," ,T","","","","","",""
"USS0022G13S","1986","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       140","T","       140","T","        14","T","","","","","","","","","","","","","","","","","  63.5"," ,T,0307, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1447.1"," ,T","","","","","",""
"USS0022G13S","1987","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","        90","T","        90","T","        10","T","","","","","","","","","","","","","","","","","  58.4"," ,T,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1114.7"," ,T","","","","","",""
"USS0022G13S","1988","42.41","-122.27","1609.3","BILLIE CREEK DIVIDE, OR US","","","","","       117","T","       117","T","        11","T","","","","","","","","","","","","","","","","","  63.5"," ,T,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1343.1"," ,T","","","","","",""
